support,itemsets,itemset_size
0.005878131301049178,frozenset({'15752115'}),1
0.005297153207340829,frozenset({'12033364'}),1
0.005297153207340829,frozenset({'2929794'}),1
0.028331225863777725,frozenset({'9615347'}),1
0.01237141587778955,frozenset({'20638291'}),1
0.006424934212774683,frozenset({'18259637'}),1
0.008099518129934043,frozenset({'29802'}),1
0.007552715218208537,frozenset({'8879121'}),1
0.025973138306961484,frozenset({'118944'}),1
0.01910392672840983,frozenset({'13436373'}),1
0.015344656710296983,frozenset({'6407014'}),1
0.012644817333652301,frozenset({'62953'}),1
0.012473941423738082,frozenset({'10767466'}),1
0.011380335600287072,frozenset({'38333'}),1
0.00960322613717918,frozenset({'25099'}),1
0.008988072861487987,frozenset({'7904429'}),1
0.007210963398380096,frozenset({'744615'}),1
0.006049007210963398,frozenset({'377254'}),1
0.005843956119066334,frozenset({'313162'}),1
0.01120945969037285,frozenset({'138396'}),1
0.029356481323263045,frozenset({'18465566'}),1
0.015139605618399919,frozenset({'15786110'}),1
0.010936058234510099,frozenset({'91714'}),1
0.010662656778647346,frozenset({'13223349'}),1
0.009876627593041932,frozenset({'6471550'}),1
0.008612145859676703,frozenset({'10088114'}),1
0.008372919585796794,frozenset({'30071'}),1
0.0072793137623457845,frozenset({'2795053'}),1
0.005399678753289361,frozenset({'13228436'}),1
0.0053655035713065175,frozenset({'20578979'}),1
0.005126277297426609,frozenset({'17934370'}),1
0.005126277297426609,frozenset({'17671913'}),1
0.0050579269334609205,frozenset({'23518316'}),1
0.03308157615939305,frozenset({'25179'}),1
0.016711663989610746,frozenset({'15197'}),1
0.011004408598475787,frozenset({'17465574'}),1
0.005228802843375141,frozenset({'13618'}),1
0.018317897542804416,frozenset({'6839093'}),1
0.02019753255186084,frozenset({'23754'}),1
0.0166774888076279,frozenset({'16002136'}),1
0.008783021769590922,frozenset({'28204545'}),1
0.00563890502716927,frozenset({'31387205'}),1
0.022521444926694233,frozenset({'15196'}),1
0.008236218857865418,frozenset({'24727094'}),1
0.008065342947951198,frozenset({'564758'}),1
0.006664160486654591,frozenset({'18635092'}),1
0.0166774888076279,frozenset({'24666002'}),1
0.01650661289771368,frozenset({'29772863'}),1
0.017155941355387717,frozenset({'23012877'}),1
0.016130685895902396,frozenset({'25785993'}),1
0.012405591059772392,frozenset({'6277410'}),1
0.010970233416492944,frozenset({'31338724'}),1
0.008543795495711016,frozenset({'7955881'}),1
0.008270394039848262,frozenset({'6954438'}),1
0.008270394039848262,frozenset({'332631'}),1
0.007791941492088446,frozenset({'25814105'}),1
0.007689415946139914,frozenset({'10537195'}),1
0.005912306483032022,frozenset({'156530'}),1
0.005673080209152114,frozenset({'25066772'}),1
0.005570554663203582,frozenset({'184040'}),1
0.008885547315539455,frozenset({'154798'}),1
0.016814189535559278,frozenset({'24886016'}),1
0.01431940125081166,frozenset({'16164271'}),1
0.012918218789515054,frozenset({'26135825'}),1
0.011722087420115513,frozenset({'13490570'}),1
0.012439766241755237,frozenset({'167010'}),1
0.009227299135367895,frozenset({'21329'}),1
0.007621065582174225,frozenset({'21325'}),1
0.007210963398380096,frozenset({'23043731'}),1
0.013943474249000377,frozenset({'11389398'}),1
0.005673080209152114,frozenset({'16002011'}),1
0.005399678753289361,frozenset({'16137205'}),1
0.009739926865110557,frozenset({'105703'}),1
0.00909059840743652,frozenset({'30069'}),1
0.0062198831208776185,frozenset({'1085771'}),1
0.014285226068828816,frozenset({'59960'}),1
0.006390759030791839,frozenset({'22358'}),1
0.006083182392946243,frozenset({'27163019'}),1
0.005331328389323673,frozenset({'6503780'}),1
0.005023751751478077,frozenset({'2999495'}),1
0.007757766310105601,frozenset({'106134'}),1
0.006937561942517344,frozenset({'1574310'}),1
0.008851372133556612,frozenset({'4070095'}),1
0.023307474112299647,frozenset({'21326'}),1
0.020915211373500563,frozenset({'15195'}),1
0.018386247906770105,frozenset({'18630542'}),1
0.015788934076073954,frozenset({'22040598'}),1
0.00943235022726496,frozenset({'18310944'}),1
0.009227299135367895,frozenset({'25852959'}),1
0.007689415946139914,frozenset({'23546848'}),1
0.007450189672260005,frozenset({'6375845'}),1
0.0069033867605345,frozenset({'7870457'}),1
0.006459109394757527,frozenset({'16054793'}),1
0.006288233484843307,frozenset({'21328'}),1
0.006185707938894775,frozenset({'21330'}),1
0.006185707938894775,frozenset({'2147714'}),1
0.005878131301049178,frozenset({'21324'}),1
0.005843956119066334,frozenset({'21327'}),1
0.00580978093708349,frozenset({'24819813'}),1
0.005707255391134957,frozenset({'3134981'}),1
0.0054680291172550495,frozenset({'10889279'}),1
0.010662656778647346,frozenset({'23131087'}),1
0.007586890400191381,frozenset({'17261174'}),1
0.007313488944328628,frozenset({'27248586'}),1
0.005502204299237893,frozenset({'28953803'}),1
0.005673080209152114,frozenset({'12413836'}),1
0.00563890502716927,frozenset({'17412749'}),1
0.010970233416492944,frozenset({'25853351'}),1
0.01018420423088753,frozenset({'25761329'}),1
0.009227299135367895,frozenset({'28762820'}),1
0.006595810122688903,frozenset({'5989573'}),1
0.005946481665014866,frozenset({'30419639'}),1
0.005126277297426609,frozenset({'23093372'}),1
0.021256963193329006,frozenset({'6393631'}),1
0.005707255391134957,frozenset({'16231347'}),1
0.00673251085062028,frozenset({'138395'}),1
0.005023751751478077,frozenset({'6145711'}),1
0.016472437715730835,frozenset({'11566956'}),1
0.009329824681316427,frozenset({'28814844'}),1
0.0071767882163972525,frozenset({'20898018'}),1
0.006698335668637436,frozenset({'7389'}),1
0.006595810122688903,frozenset({'20442885'}),1
0.005331328389323673,frozenset({'204042'}),1
0.012781518061583678,frozenset({'30754980'}),1
0.007313488944328628,frozenset({'13542990'}),1
0.01961655445815249,frozenset({'10138607'}),1
0.011892963330029732,frozenset({'7202841'}),1
0.0072793137623457845,frozenset({'23331563'}),1
0.007108437852431564,frozenset({'25624966'}),1
0.007108437852431564,frozenset({'870'}),1
0.021632890195140288,frozenset({'38990'}),1
0.00782611667407129,frozenset({'25100'}),1
0.0069033867605345,frozenset({'25101'}),1
0.009193123953385052,frozenset({'22374'}),1
0.006595810122688903,frozenset({'24727085'}),1
0.009534875773213493,frozenset({'2202230'}),1
0.012508116605720926,frozenset({'10710392'}),1
0.008099518129934043,frozenset({'23657454'}),1
0.0053655035713065175,frozenset({'25982692'}),1
0.0071767882163972525,frozenset({'22749725'}),1
0.005262978025357985,frozenset({'12305515'}),1
0.013875123885034688,frozenset({'25903764'}),1
0.00673251085062028,frozenset({'3516953'}),1
0.013123269881412119,frozenset({'12959045'}),1
0.012747342879600833,frozenset({'17210470'}),1
0.010218379412870373,frozenset({'95431'}),1
0.007005912306483032,frozenset({'21535713'}),1
0.005570554663203582,frozenset({'3918010'}),1
0.010150029048904686,frozenset({'7619292'}),1
0.006322408666826151,frozenset({'7517343'}),1
0.005194627661392297,frozenset({'22488052'}),1
0.005297153207340829,frozenset({'9630403'}),1
0.005707255391134957,frozenset({'25102'}),1
0.010594306414681658,frozenset({'7619398'}),1
0.009500700591230649,frozenset({'106069'}),1
0.009124773589419363,frozenset({'1270615'}),1
0.009227299135367895,frozenset({'102920'}),1
0.009637401319162025,frozenset({'6881206'}),1
0.00563890502716927,frozenset({'10822174'}),1
0.005262978025357985,frozenset({'16173578'}),1
0.005023751751478077,frozenset({'24718416'}),1
0.012405591059772392,frozenset({'6465707'}),1
0.005604729845186425,frozenset({'342445'}),1
0.006322408666826151,frozenset({'92143'}),1
0.008509620313728171,frozenset({'297627'}),1
0.00580978093708349,frozenset({'22416'}),1
0.007347664126311473,frozenset({'22752445'}),1
0.005604729845186425,frozenset({'22694572'}),1
0.005536379481220738,frozenset({'14623529'}),1
0.0054680291172550495,frozenset({'25013184'}),1
0.005262978025357985,frozenset({'21555973'}),1
0.0050579269334609205,frozenset({'13616'}),1
0.005502204299237893,frozenset({'7736086'}),1
0.008202043675882575,frozenset({'13227319'}),1
0.005126277297426609,frozenset({'6911529'}),1
0.008646321041659548,frozenset({'17277800'}),1
0.00833874440381395,frozenset({'15852522'}),1
0.0069033867605345,frozenset({'13226173'}),1
0.009569050955196336,frozenset({'24612600'}),1
0.005126277297426609,frozenset({'9256590'}),1
0.006049007210963398,frozenset({'12791521'}),1
0.009124773589419363,frozenset({'2626492'}),1
0.0061173575749290865,frozenset({'23529'}),1
0.0051604524794094525,frozenset({'29332093'}),1
0.012029664057961109,frozenset({'8477057'}),1
0.005262978025357985,frozenset({'5599692'}),1
0.005262978025357985,frozenset({'2233549'}),1
0.008714671405625235,frozenset({'17929637'}),1
0.006185707938894775,frozenset({'6493321'}),1
0.011722087420115513,frozenset({'13163846'}),1
0.009124773589419363,frozenset({'271199'}),1
0.006561634940706059,frozenset({'1087204'}),1
0.005023751751478077,frozenset({'13356190'}),1
0.012610642151669458,frozenset({'29436571'}),1
0.007210963398380096,frozenset({'8928004'}),1
0.006800861214585968,frozenset({'29246432'}),1
0.006766686032603123,frozenset({'27415869'}),1
0.006629985304671748,frozenset({'17899544'}),1
0.005843956119066334,frozenset({'20775020'}),1
0.005570554663203582,frozenset({'22237290'}),1
0.005331328389323673,frozenset({'177395'}),1
0.007142613034414408,frozenset({'9526'}),1
0.006185707938894775,frozenset({'8643220'}),1
0.007245138580362941,frozenset({'133765'}),1
0.00615153275691193,frozenset({'15984353'}),1
0.0054680291172550495,frozenset({'195806'}),1
0.005741430573117802,frozenset({'20587888'}),1
0.005912306483032022,frozenset({'20718289'}),1
0.006014832028980554,frozenset({'16992'}),1
0.005570554663203582,frozenset({'59952'}),1
0.010047503502956153,frozenset({'18225810'}),1
0.007689415946139914,frozenset({'31145178'}),1
0.006322408666826151,frozenset({'227350'}),1
0.006254058302860463,frozenset({'12962439'}),1
0.005912306483032022,frozenset({'19539419'}),1
0.0053655035713065175,frozenset({'13227852'}),1
0.005604729845186425,frozenset({'25066786'}),1
0.005912306483032022,frozenset({'392297'}),1
0.008714671405625235,frozenset({'18867493'}),1
0.005262978025357985,frozenset({'23532871'}),1
0.008509620313728171,frozenset({'23131088'}),1
0.005536379481220738,frozenset({'25105'}),1
0.0053655035713065175,frozenset({'25104'}),1
0.0065274597587232155,frozenset({'64251'}),1
0.006014832028980554,frozenset({'7293595'}),1
0.006049007210963398,frozenset({'14744381'}),1
0.005946481665014866,"frozenset({'23732096', '20898019'})",2
0.005502204299237893,"frozenset({'23732096', '22554204'})",2
0.005912306483032022,"frozenset({'472331', '15704307'})",2
0.0422747001127781,"frozenset({'15704307', '17131869'})",2
0.010286729776836062,"frozenset({'15704307', '18659623'})",2
0.007347664126311473,"frozenset({'18659623', '17131869'})",2
0.009466525409247804,"frozenset({'19351043', '18659623'})",2
0.005536379481220738,"frozenset({'18659623', '17571564'})",2
0.007450189672260005,"frozenset({'20898019', '18659623'})",2
0.00580978093708349,"frozenset({'15704307', '18659623', '17131869'})",3
0.030791838966542497,"frozenset({'19358975', '15704307'})",2
0.030620963056628276,"frozenset({'19358975', '17131869'})",2
0.006937561942517344,"frozenset({'19358975', '18659623'})",2
0.009739926865110557,"frozenset({'19358975', '20898019'})",2
0.0068692115785516554,"frozenset({'19351043', '19358975'})",2
0.025665561669115888,"frozenset({'19358975', '15704307', '17131869'})",3
0.005297153207340829,"frozenset({'19358975', '18659623', '17131869'})",3
0.0051604524794094525,"frozenset({'19358975', '18659623', '15704307'})",3
0.007996992583985509,"frozenset({'19358975', '20898019', '17131869'})",3
0.007962817402002666,"frozenset({'19358975', '20898019', '15704307'})",3
0.00707426267044872,"frozenset({'19358975', '20898019', '15704307', '17131869'})",4
0.005604729845186425,"frozenset({'19351043', '19358975', '17131869'})",3
0.005297153207340829,"frozenset({'19351043', '19358975', '15704307'})",3
0.012268890331841018,"frozenset({'15704307', '22554204'})",2
0.008885547315539455,"frozenset({'22554204', '17131869'})",2
0.008236218857865418,"frozenset({'18659623', '22554204'})",2
0.007996992583985509,"frozenset({'19358975', '22554204'})",2
0.011517036328218449,"frozenset({'19351043', '22554204'})",2
0.01127781005433854,"frozenset({'20898019', '22554204'})",2
0.0054680291172550495,"frozenset({'22554204', '17571564'})",2
0.007381839308294317,"frozenset({'17131869', '15704307', '22554204'})",3
0.006254058302860463,"frozenset({'19358975', '22554204', '17131869'})",3
0.00615153275691193,"frozenset({'19358975', '15704307', '22554204'})",3
0.005262978025357985,"frozenset({'19358975', '17131869', '15704307', '22554204'})",4
0.005331328389323673,"frozenset({'20898019', '15704307', '22554204'})",3
0.025563036123167356,"frozenset({'15704307', '23093367'})",2
0.024298554389802125,"frozenset({'19358975', '23093367'})",2
0.024298554389802125,"frozenset({'23093367', '17131869'})",2
0.008304569221831107,"frozenset({'22554204', '23093367'})",2
0.006629985304671748,"frozenset({'18659623', '23093367'})",2
0.009500700591230649,"frozenset({'20898019', '23093367'})",2
0.007142613034414408,"frozenset({'19351043', '23093367'})",2
0.01927480263832405,"frozenset({'19358975', '15704307', '23093367'})",3
0.020402583643757903,"frozenset({'15704307', '23093367', '17131869'})",3
0.020026656641946618,"frozenset({'19358975', '23093367', '17131869'})",3
0.017395167629267627,"frozenset({'19358975', '15704307', '23093367', '17131869'})",4
0.005912306483032022,"frozenset({'15704307', '23093367', '22554204'})",3
0.005775605755100646,"frozenset({'19358975', '22554204', '23093367'})",3
0.005673080209152114,"frozenset({'22554204', '23093367', '17131869'})",3
0.007313488944328628,"frozenset({'20898019', '15704307', '23093367'})",3
0.007245138580362941,"frozenset({'20898019', '23093367', '17131869'})",3
0.007108437852431564,"frozenset({'19358975', '20898019', '23093367'})",3
0.006185707938894775,"frozenset({'20898019', '15704307', '23093367', '17131869'})",4
0.006322408666826151,"frozenset({'19358975', '20898019', '23093367', '17131869'})",4
0.006083182392946243,"frozenset({'19358975', '20898019', '15704307', '23093367'})",4
0.011756262602098356,"frozenset({'15704307', '19536001'})",2
0.008919722497522299,"frozenset({'17131869', '19536001'})",2
0.0072793137623457845,"frozenset({'19358975', '19536001'})",2
0.007108437852431564,"frozenset({'23093367', '19536001'})",2
0.006800861214585968,"frozenset({'22554204', '19536001'})",2
0.006766686032603123,"frozenset({'25451555', '19536001'})",2
0.006629985304671748,"frozenset({'23093359', '19536001'})",2
0.007586890400191381,"frozenset({'20898019', '19536001'})",2
0.007757766310105601,"frozenset({'20299683', '19536001'})",2
0.005570554663203582,"frozenset({'28204534', '19536001'})",2
0.005092102115443765,"frozenset({'19351043', '19536001'})",2
0.007108437852431564,"frozenset({'17131869', '15704307', '19536001'})",3
0.005775605755100646,"frozenset({'19358975', '17131869', '19536001'})",3
0.005570554663203582,"frozenset({'19358975', '15704307', '19536001'})",3
0.0051604524794094525,"frozenset({'17131869', '23093367', '19536001'})",3
0.0050579269334609205,"frozenset({'15704307', '23093367', '19536001'})",3
0.005912306483032022,"frozenset({'15704307', '21823465'})",2
0.00741601449027716,"frozenset({'23228585', '19536001'})",2
0.005262978025357985,"frozenset({'29800', '15704307'})",2
0.007757766310105601,"frozenset({'29801', '29800'})",2
0.012508116605720926,"frozenset({'19351043', '15704307'})",2
0.008475445131745326,"frozenset({'19351043', '17131869'})",2
0.006766686032603123,"frozenset({'19351043', '15704307', '17131869'})",3
0.006390759030791839,"frozenset({'19351043', '17571564'})",2
0.007860291856054134,"frozenset({'15704307', '17571564'})",2
0.00563890502716927,"frozenset({'17131869', '17571564'})",2
0.005331328389323673,"frozenset({'25855506', '17571564'})",2
0.006561634940706059,"frozenset({'25855506', '15704307'})",2
0.010833532688561567,"frozenset({'28204534', '15704307'})",2
0.008236218857865418,"frozenset({'28204534', '22554204'})",2
0.00741601449027716,"frozenset({'28204534', '20898019'})",2
0.007210963398380096,"frozenset({'28204534', '23093367'})",2
0.007142613034414408,"frozenset({'20299683', '28204534'})",2
0.007108437852431564,"frozenset({'28204534', '19358975'})",2
0.007040087488465876,"frozenset({'25451555', '28204534'})",2
0.006800861214585968,"frozenset({'28204534', '23093359'})",2
0.008372919585796794,"frozenset({'28204534', '17131869'})",2
0.005741430573117802,"frozenset({'19351043', '28204534'})",2
0.005297153207340829,"frozenset({'28204534', '18659623'})",2
0.005262978025357985,"frozenset({'28204534', '15704307', '23093367'})",3
0.005673080209152114,"frozenset({'28204534', '19358975', '15704307'})",3
0.005126277297426609,"frozenset({'28204534', '19358975', '23093367'})",3
0.005673080209152114,"frozenset({'28204534', '19358975', '17131869'})",3
0.0050579269334609205,"frozenset({'28204534', '19358975', '15704307', '17131869'})",4
0.007108437852431564,"frozenset({'28204534', '15704307', '17131869'})",3
0.005878131301049178,"frozenset({'15704307', '138398'})",2
0.006390759030791839,"frozenset({'138397', '138398'})",2
0.005262978025357985,"frozenset({'138396', '138397'})",2
0.006185707938894775,"frozenset({'30065', '138397'})",2
0.005980656846997711,"frozenset({'30065', '138398'})",2
0.005126277297426609,"frozenset({'30065', '30069'})",2
0.005843956119066334,"frozenset({'13619', '13615'})",2
0.005262978025357985,"frozenset({'19351043', '23017947'})",2
0.015788934076073954,"frozenset({'23017947', '20898019'})",2
0.008783021769590922,"frozenset({'23017947', '15704307'})",2
0.006800861214585968,"frozenset({'23017947', '22554204'})",2
0.005194627661392297,"frozenset({'25451555', '23017947'})",2
0.005878131301049178,"frozenset({'23017947', '23093367'})",2
0.00580978093708349,"frozenset({'19358975', '23017947'})",2
0.005228802843375141,"frozenset({'20299683', '23017947'})",2
0.006835036396568812,"frozenset({'23017947', '17131869'})",2
0.007245138580362941,"frozenset({'23017947', '20898019', '15704307'})",3
0.005502204299237893,"frozenset({'23017947', '20898019', '22554204'})",3
0.005092102115443765,"frozenset({'19358975', '23017947', '20898019'})",3
0.005878131301049178,"frozenset({'23017947', '20898019', '17131869'})",3
0.005604729845186425,"frozenset({'23017947', '15704307', '17131869'})",3
0.010423430504767437,"frozenset({'23017947', '23546843'})",2
0.009637401319162025,"frozenset({'20898019', '23546843'})",2
0.005604729845186425,"frozenset({'15704307', '23546843'})",2
0.005023751751478077,"frozenset({'22554204', '23546843'})",2
0.008270394039848262,"frozenset({'23017947', '20898019', '23546843'})",3
0.010799357506578722,"frozenset({'22487952', '17346698'})",2
0.007552715218208537,"frozenset({'25066780', '23546843'})",2
0.007245138580362941,"frozenset({'23017947', '25066780'})",2
0.00707426267044872,"frozenset({'25066780', '20898019'})",2
0.00615153275691193,"frozenset({'23017947', '25066780', '23546843'})",3
0.005843956119066334,"frozenset({'25066780', '23017947', '20898019'})",3
0.005741430573117802,"frozenset({'25066780', '20898019', '23546843'})",3
0.005228802843375141,"frozenset({'25066780', '23017947', '20898019', '23546843'})",4
0.015959809985988175,"frozenset({'20898019', '15704307'})",2
0.011517036328218449,"frozenset({'20898019', '17131869'})",2
0.005331328389323673,"frozenset({'20898019', '17571564'})",2
0.009329824681316427,"frozenset({'19351043', '20898019'})",2
0.009705751683127713,"frozenset({'20898019', '15704307', '17131869'})",3
0.02019753255186084,"frozenset({'25451555', '23093367'})",2
0.01978743036806671,"frozenset({'25451555', '15704307'})",2
0.018215371996855884,"frozenset({'25451555', '17131869'})",2
0.01777109463107891,"frozenset({'25451555', '19358975'})",2
0.008031167765968353,"frozenset({'25451555', '20898019'})",2
0.00563890502716927,"frozenset({'25451555', '18659623'})",2
0.0072793137623457845,"frozenset({'25451555', '22554204'})",2
0.006800861214585968,"frozenset({'25451555', '19351043'})",2
0.007552715218208537,"frozenset({'25451555', '20299683'})",2
0.015310481528314138,"frozenset({'25451555', '15704307', '23093367'})",3
0.01541300707426267,"frozenset({'25451555', '15704307', '17131869'})",3
0.015173780800382761,"frozenset({'25451555', '23093367', '17131869'})",3
0.013191620245377806,"frozenset({'25451555', '15704307', '23093367', '17131869'})",4
0.015207955982365606,"frozenset({'25451555', '19358975', '23093367'})",3
0.015139605618399919,"frozenset({'25451555', '19358975', '17131869'})",3
0.014353576432794505,"frozenset({'25451555', '19358975', '15704307'})",3
0.013533372065206247,"frozenset({'25451555', '19358975', '23093367', '17131869'})",4
0.013089094699429274,"frozenset({'25451555', '19358975', '15704307', '17131869'})",4
0.01288404360753221,"frozenset({'25451555', '19358975', '15704307', '23093367'})",4
0.006322408666826151,"frozenset({'25451555', '20898019', '15704307'})",3
0.00615153275691193,"frozenset({'25451555', '20898019', '23093367'})",3
0.00580978093708349,"frozenset({'25451555', '20898019', '17131869'})",3
0.005707255391134957,"frozenset({'25451555', '19358975', '20898019'})",3
0.005262978025357985,"frozenset({'25451555', '20898019', '15704307', '23093367'})",4
0.005262978025357985,"frozenset({'25451555', '20898019', '15704307', '17131869'})",4
0.005194627661392297,"frozenset({'25451555', '20898019', '23093367', '17131869'})",4
0.005297153207340829,"frozenset({'25451555', '19358975', '20898019', '23093367'})",4
0.005126277297426609,"frozenset({'25451555', '19358975', '20898019', '17131869'})",4
0.005570554663203582,"frozenset({'25451555', '22554204', '23093367'})",3
0.005775605755100646,"frozenset({'25451555', '20299683', '23093367'})",3
0.00563890502716927,"frozenset({'25451555', '20299683', '15704307'})",3
0.005126277297426609,"frozenset({'25451555', '20299683', '17131869'})",3
0.01237141587778955,"frozenset({'23093359', '15704307'})",2
0.009944977957007621,"frozenset({'23093359', '17131869'})",2
0.008270394039848262,"frozenset({'23093359', '20898019'})",2
0.00816786849389973,"frozenset({'23093359', '23093367'})",2
0.007928642220019821,"frozenset({'19358975', '23093359'})",2
0.007142613034414408,"frozenset({'25451555', '23093359'})",2
0.005502204299237893,"frozenset({'23093359', '18659623'})",2
0.007791941492088446,"frozenset({'23093359', '22554204'})",2
0.005946481665014866,"frozenset({'19351043', '23093359'})",2
0.007996992583985509,"frozenset({'20299683', '23093359'})",2
0.007894467038036977,"frozenset({'23093359', '15704307', '17131869'})",3
0.0050579269334609205,"frozenset({'15704307', '23093359', '20898019'})",3
0.00580978093708349,"frozenset({'23093359', '23093367', '17131869'})",3
0.00580978093708349,"frozenset({'23093359', '15704307', '23093367'})",3
0.005023751751478077,"frozenset({'23093359', '15704307', '23093367', '17131869'})",4
0.006493284576740371,"frozenset({'19358975', '23093359', '17131869'})",3
0.006083182392946243,"frozenset({'19358975', '23093359', '15704307'})",3
0.005536379481220738,"frozenset({'19358975', '23093359', '23093367'})",3
0.005502204299237893,"frozenset({'19358975', '23093359', '15704307', '17131869'})",4
0.005297153207340829,"frozenset({'25451555', '23093359', '23093367'})",3
0.015925634804005332,"frozenset({'25451555', '28862528'})",2
0.015344656710296983,"frozenset({'15704307', '28862528'})",2
0.01438775161477735,"frozenset({'23093367', '28862528'})",2
0.01414852534089744,"frozenset({'17131869', '28862528'})",2
0.013909299067017532,"frozenset({'19358975', '28862528'})",2
0.006254058302860463,"frozenset({'20898019', '28862528'})",2
0.006185707938894775,"frozenset({'23093359', '28862528'})",2
0.005331328389323673,"frozenset({'28862528', '19536001'})",2
0.006595810122688903,"frozenset({'20299683', '28862528'})",2
0.005775605755100646,"frozenset({'22554204', '28862528'})",2
0.007245138580362941,"frozenset({'28204534', '28862528'})",2
0.005194627661392297,"frozenset({'19351043', '28862528'})",2
0.011585386692184136,"frozenset({'25451555', '15704307', '28862528'})",3
0.011858788148046888,"frozenset({'25451555', '23093367', '28862528'})",3
0.011175284508390008,"frozenset({'15704307', '23093367', '28862528'})",3
0.009637401319162025,"frozenset({'25451555', '15704307', '23093367', '28862528'})",4
0.011995488875978264,"frozenset({'17131869', '15704307', '28862528'})",3
