antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_len
"frozenset({'15704307', '17131869'})",frozenset({'18659623'}),0.0422747001127781,0.044154335121834525,0.00580978093708349,0.13742926434923203,3.1124750031910824,1.0,0.00394316966112883,1.1081359769955865,0.708671139023694,0.07206443408223824,0.09758367135481705,0.13450410585882655,2,1,3
"frozenset({'18659623', '17131869'})",frozenset({'15704307'}),0.007347664126311473,0.09107685998427942,0.00580978093708349,0.7906976744186047,8.681652777171779,1.0,0.005140578760239907,4.342632780075111,0.8913640027380504,0.06273062730627306,0.769724945524244,0.4272437715432611,2,1,3
frozenset({'15704307'}),"frozenset({'18659623', '17131869'})",0.09107685998427942,0.007347664126311473,0.00580978093708349,0.06378986866791746,8.681652777171779,1.0,0.005140578760239907,1.0602879659732987,0.9734756663983084,0.06273062730627306,0.05685999266996945,0.4272437715432611,1,2,3
frozenset({'18659623'}),"frozenset({'15704307', '17131869'})",0.044154335121834525,0.0422747001127781,0.00580978093708349,0.13157894736842105,3.112475003191082,1.0,0.00394316966112883,1.1028351938095282,0.7100647145053453,0.07206443408223824,0.09324620250311763,0.13450410585882655,1,2,3
frozenset({'17131869'}),"frozenset({'15704307', '18659623'})",0.05488534226444756,0.010286729776836062,0.00580978093708349,0.10585305105853052,10.290252913699872,1.0,0.005245190252499959,1.1068798829933155,0.955249875035894,0.09786989061600462,0.09655960383368997,0.33531855210733835,1,2,3
frozenset({'19358975'}),frozenset({'15704307'}),0.04302655411640067,0.09107685998427942,0.030791838966542497,0.715647339158062,7.857619809044673,1.0,0.026873115521677052,3.1964643387703697,0.9119741011047173,0.2980482963943103,0.6871543386638612,0.5268668215490122,1,1,2
frozenset({'15704307'}),frozenset({'19358975'}),0.09107685998427942,0.04302655411640067,0.030791838966542497,0.3380863039399625,7.857619809044672,1.0,0.026873115521677052,1.445767705940925,0.9601856963127648,0.2980482963943103,0.30832595313146355,0.5268668215490122,1,1,2
frozenset({'19358975'}),frozenset({'17131869'}),0.04302655411640067,0.05488534226444756,0.030620963056628276,0.7116759332803813,12.96659370094473,1.0,0.02825943590748985,3.277959653137908,0.964372363071005,0.45505332656170644,0.6949321816567433,0.6347918894297299,1,1,2
frozenset({'17131869'}),frozenset({'19358975'}),0.05488534226444756,0.04302655411640067,0.030620963056628276,0.5579078455790785,12.966593700944731,1.0,0.02825943590748985,2.164646977590226,0.9764727865020534,0.45505332656170644,0.5380309074169494,0.6347918894297299,1,1,2
frozenset({'19358975'}),frozenset({'18659623'}),0.04302655411640067,0.044154335121834525,0.006937561942517344,0.16123907863383638,3.651715696520655,1.0,0.00503775305292404,1.1395925114409189,0.7588048777655925,0.0864565587734242,0.12249335621240252,0.15917991083394606,1,1,2
frozenset({'18659623'}),frozenset({'19358975'}),0.044154335121834525,0.04302655411640067,0.006937561942517344,0.1571207430340557,3.6517156965206548,1.0,0.00503775305292404,1.1353624353366487,0.7597001747360334,0.0864565587734242,0.1192239862123957,0.15917991083394606,1,1,2
frozenset({'19358975'}),frozenset({'20898019'}),0.04302655411640067,0.04692252486244489,0.009739926865110557,0.22637013502779987,4.824338325599746,1.0,0.007721012309838416,1.231955381106963,0.8283591272302605,0.1214316148274393,0.18828229062853027,0.21697239453502157,1,1,2
frozenset({'20898019'}),frozenset({'19358975'}),0.04692252486244489,0.04302655411640067,0.009739926865110557,0.20757465404224326,4.824338325599746,1.0,0.007721012309838416,1.2076512327189173,0.8317452768467353,0.1214316148274393,0.1719463592575559,0.21697239453502157,1,1,2
frozenset({'19351043'}),frozenset({'19358975'}),0.051501999248145997,0.04302655411640067,0.0068692115785516554,0.1333775713337757,3.099889686098182,1.0,0.004653258020798475,1.104256495364919,0.7141900929882546,0.0783625730994152,0.09441329600734273,0.14651404380826988,1,1,2
frozenset({'19358975'}),frozenset({'19351043'}),0.04302655411640067,0.051501999248145997,0.0068692115785516554,0.15965051628276408,3.0998896860981815,1.0,0.004653258020798475,1.1286946908757884,0.7078648611097786,0.0783625730994152,0.11402081706961015,0.14651404380826988,1,1,2
"frozenset({'19358975', '15704307'})",frozenset({'17131869'}),0.030791838966542497,0.05488534226444756,0.025665561669115888,0.8335183129855716,15.18653758173774,1.0,0.023975541048485448,5.676988710798217,0.9638303136955144,0.42767653758542146,0.8238502750414323,0.6505698663308929,2,1,3
"frozenset({'19358975', '17131869'})",frozenset({'15704307'}),0.030620963056628276,0.09107685998427942,0.025665561669115888,0.8381696428571429,9.202882521441973,1.0,0.022876700504223562,5.6165181617523166,0.91949419106976,0.2672597864768683,0.821953749422577,0.5599853842803538,2,1,3
"frozenset({'15704307', '17131869'})",frozenset({'19358975'}),0.0422747001127781,0.04302655411640067,0.025665561669115888,0.6071139854486661,14.110216305173488,1.0,0.02384662699695883,2.435753400325128,0.9701418187112207,0.4303724928366763,0.5894494081927513,0.6018095741381535,2,1,3
frozenset({'19358975'}),"frozenset({'15704307', '17131869'})",0.04302655411640067,0.0422747001127781,0.025665561669115888,0.596505162827641,14.110216305173488,1.0,0.02384662699695883,2.373575103460654,0.9709040185545049,0.4303724928366763,0.5786946035362405,0.6018095741381535,1,2,3
frozenset({'15704307'}),"frozenset({'19358975', '17131869'})",0.09107685998427942,0.030620963056628276,0.025665561669115888,0.2818011257035647,9.202882521441971,1.0,0.022876700504223562,1.3497362243751752,0.9806532083656843,0.2672597864768683,0.25911449812134696,0.5599853842803538,1,2,3
frozenset({'17131869'}),"frozenset({'19358975', '15704307'})",0.05488534226444756,0.030791838966542497,0.025665561669115888,0.4676214196762142,15.186537581737738,1.0,0.023975541048485448,1.8205243352277576,0.9884009291775372,0.42767653758542146,0.4507076996172674,0.6505698663308929,1,2,3
"frozenset({'19358975', '18659623'})",frozenset({'17131869'}),0.006937561942517344,0.05488534226444756,0.005297153207340829,0.7635467980295567,13.911670521259564,1.0,0.004916382745644959,3.9970474066732753,0.9346017642135086,0.09371221281741234,0.7498153266007181,0.4300299369973437,2,1,3
"frozenset({'19358975', '17131869'})",frozenset({'18659623'}),0.030620963056628276,0.044154335121834525,0.005297153207340829,0.17299107142857142,3.9178728646063687,1.0,0.00394510494278515,1.155786390999779,0.7682850855495471,0.07624200688637481,0.13478822056818007,0.14648005583812473,2,1,3
"frozenset({'18659623', '17131869'})",frozenset({'19358975'}),0.007347664126311473,0.04302655411640067,0.005297153207340829,0.7209302325581395,16.75547222786634,1.0,0.004981008539180953,3.4291548477495635,0.9472782882768822,0.11751326762699016,0.7083829560347018,0.42202190738312056,2,1,3
frozenset({'19358975'}),"frozenset({'18659623', '17131869'})",0.04302655411640067,0.007347664126311473,0.005297153207340829,0.12311358220810167,16.75547222786634,1.0,0.004981008539180953,1.1320192852037807,0.9825957132094252,0.11751326762699016,0.11662282341772578,0.42202190738312056,1,2,3
frozenset({'18659623'}),"frozenset({'19358975', '17131869'})",0.044154335121834525,0.030620963056628276,0.005297153207340829,0.11996904024767802,3.9178728646063687,1.0,0.00394510494278515,1.1015283339761093,0.7791628750263829,0.07624200688637481,0.09217042434998438,0.14648005583812473,1,2,3
frozenset({'17131869'}),"frozenset({'19358975', '18659623'})",0.05488534226444756,0.006937561942517344,0.005297153207340829,0.09651307596513076,13.911670521259563,1.0,0.004916382745644959,1.099144228477131,0.982016201935134,0.09371221281741234,0.09020129106668356,0.4300299369973437,1,2,3
"frozenset({'19358975', '18659623'})",frozenset({'15704307'}),0.006937561942517344,0.09107685998427942,0.0051604524794094525,0.7438423645320197,8.167193781827928,1.0,0.004528601121738535,3.54829610429214,0.8836895744933975,0.05557600294442399,0.7181745912382098,0.4002513886449967,2,1,3
"frozenset({'19358975', '15704307'})",frozenset({'18659623'}),0.030791838966542497,0.044154335121834525,0.0051604524794094525,0.16759156492785793,3.7955857440820826,1.0,0.0038008593026631725,1.1482892587403026,0.7599358764793245,0.07394711067580803,0.12913928926146986,0.14223231497166888,2,1,3
"frozenset({'15704307', '18659623'})",frozenset({'19358975'}),0.010286729776836062,0.04302655411640067,0.0051604524794094525,0.5016611295681063,11.659337817547543,1.0,0.004717849943985625,1.9203267147397558,0.9237340382715598,0.10716820440028388,0.4792552786333961,0.31079879353703166,2,1,3
frozenset({'19358975'}),"frozenset({'15704307', '18659623'})",0.04302655411640067,0.010286729776836062,0.0051604524794094525,0.1199364575059571,11.659337817547543,1.0,0.004717849943985625,1.1245929667968984,0.9553366812493526,0.10716820440028388,0.11078938822796308,0.31079879353703166,1,2,3
frozenset({'18659623'}),"frozenset({'19358975', '15704307'})",0.044154335121834525,0.030791838966542497,0.0051604524794094525,0.11687306501547987,3.7955857440820826,1.0,0.0038008593026631725,1.0974732200308739,0.7705596001628103,0.07394711067580803,0.08881603509936375,0.14223231497166888,1,2,3
frozenset({'15704307'}),"frozenset({'19358975', '18659623'})",0.09107685998427942,0.006937561942517344,0.0051604524794094525,0.056660412757973726,8.167193781827928,1.0,0.004528601121738535,1.0527093864054062,0.9654929935189179,0.05557600294442399,0.050070216040714065,0.4002513886449967,1,2,3
"frozenset({'19358975', '20898019'})",frozenset({'17131869'}),0.009739926865110557,0.05488534226444756,0.007996992583985509,0.8210526315789473,14.959415350330994,1.0,0.007462413364363228,5.2815230873457315,0.9423306998541675,0.14121907060953529,0.8106606780919029,0.4833781215179917,2,1,3
"frozenset({'19358975', '17131869'})",frozenset({'20898019'}),0.030620963056628276,0.04692252486244489,0.007996992583985509,0.26116071428571425,5.5657856232441985,1.0,0.0065601796836488625,1.2899658877994702,0.8462436402150839,0.11498771498771497,0.22478570211970325,0.21579521511809382,2,1,3
"frozenset({'20898019', '17131869'})",frozenset({'19358975'}),0.011517036328218449,0.04302655411640067,0.007996992583985509,0.6943620178041542,16.13798808813928,1.0,0.007501454197148865,3.1310684588618725,0.9489636560062503,0.17180616740088103,0.6806202058055623,0.44011190643980547,2,1,3
frozenset({'19358975'}),"frozenset({'20898019', '17131869'})",0.04302655411640067,0.011517036328218449,0.007996992583985509,0.1858617950754567,16.13798808813928,1.0,0.007501454197148865,1.2141463914758759,0.9802094416943357,0.17180616740088103,0.17637608856668988,0.44011190643980547,1,2,3
frozenset({'20898019'}),"frozenset({'19358975', '17131869'})",0.04692252486244489,0.030620963056628276,0.007996992583985509,0.1704297159504734,5.565785623244199,1.0,0.0065601796836488625,1.1685315344365665,0.8607179021335648,0.11498771498771497,0.14422506322675135,0.21579521511809382,1,2,3
frozenset({'17131869'}),"frozenset({'19358975', '20898019'})",0.05488534226444756,0.009739926865110557,0.007996992583985509,0.14570361145703611,14.959415350330994,1.0,0.007462413364363228,1.159152826133114,0.9873431335734717,0.14121907060953529,0.13730098615558856,0.4833781215179917,1,2,3
"frozenset({'19358975', '20898019'})",frozenset({'15704307'}),0.009739926865110557,0.09107685998427942,0.007962817402002666,0.8175438596491228,8.976416839472039,1.0,0.0070757354466518705,4.981597978932315,0.8973369703030836,0.08575634891424365,0.7992612000749354,0.45248675158816365,2,1,3
"frozenset({'19358975', '15704307'})",frozenset({'20898019'}),0.030791838966542497,0.04692252486244489,0.007962817402002666,0.2586015538290788,5.511245496425837,1.0,0.006517986572534676,1.285513181285834,0.844558315223642,0.11415972562469379,0.22210054742515328,0.21415146883005287,2,1,3
"frozenset({'15704307', '20898019'})",frozenset({'19358975'}),0.015959809985988175,0.04302655411640067,0.007962817402002666,0.4989293361884369,11.595846946949843,1.0,0.007276121773953074,1.909857261656585,0.9285822243010213,0.15606162089752176,0.4764006608888598,0.34199842504417877,2,1,3
frozenset({'19358975'}),"frozenset({'15704307', '20898019'})",0.04302655411640067,0.015959809985988175,0.007962817402002666,0.1850675138999206,11.595846946949843,1.0,0.007276121773953074,1.2075113052900983,0.9548459598072854,0.15606162089752176,0.17185040370304844,0.34199842504417877,1,2,3
frozenset({'20898019'}),"frozenset({'19358975', '15704307'})",0.04692252486244489,0.030791838966542497,0.007962817402002666,0.16970138383102695,5.511245496425838,1.0,0.006517986572534676,1.1673007062271379,0.8588523314594982,0.11415972562469379,0.14332271481945272,0.21415146883005287,1,2,3
frozenset({'15704307'}),"frozenset({'19358975', '20898019'})",0.09107685998427942,0.009739926865110557,0.007962817402002666,0.0874296435272045,8.976416839472037,1.0,0.0070757354466518705,1.0851328515232237,0.9776370902204146,0.08575634891424365,0.07845385143738028,0.45248675158816365,1,2,3
"frozenset({'19358975', '20898019', '15704307'})",frozenset({'17131869'}),0.007962817402002666,0.05488534226444756,0.00707426267044872,0.8884120171673819,16.186689934205955,1.0,0.006637220711950505,8.46968135586091,0.9457516946822624,0.12683823529411764,0.8819318038088868,0.5086518367281493,3,1,4
"frozenset({'19358975', '20898019', '17131869'})",frozenset({'15704307'}),0.007996992583985509,0.09107685998427942,0.00707426267044872,0.8846153846153847,9.712844566315486,1.0,0.0063459216965817515,7.87733388013625,0.904275030294134,0.07689450222882616,0.8730534956095192,0.4811444652908068,3,1,4
"frozenset({'19358975', '15704307', '17131869'})",frozenset({'20898019'}),0.025665561669115888,0.04692252486244489,0.00707426267044872,0.2756324900133156,5.8742041444134205,1.0,0.005869969714921017,1.3157374702726174,0.8516215176639438,0.10798122065727701,0.23996996164227005,0.21319861936936718,3,1,4
"frozenset({'15704307', '20898019', '17131869'})",frozenset({'19358975'}),0.009705751683127713,0.04302655411640067,0.00707426267044872,0.7288732394366197,16.940079316246965,1.0,0.006656657620414279,3.5296163458563927,0.9501907143079827,0.15494011976047906,0.7166830890348879,0.44664472138630035,3,1,4
"frozenset({'19358975', '20898019'})","frozenset({'15704307', '17131869'})",0.009739926865110557,0.0422747001127781,0.00707426267044872,0.7263157894736842,17.180862017614775,1.0,0.0066625101831057805,3.4993809034340804,0.9510589473347257,0.15741444866920154,0.7142351668494674,0.446828064502404,2,2,4
"frozenset({'19358975', '15704307'})","frozenset({'20898019', '17131869'})",0.030791838966542497,0.011517036328218449,0.00707426267044872,0.22974472807991123,19.948250707258996,1.0,0.006719631942458398,1.2833186603289268,0.9800477640822278,0.20077594568380214,0.22077031144884116,0.42199402576102385,2,2,4
"frozenset({'19358975', '17131869'})","frozenset({'15704307', '20898019'})",0.030620963056628276,0.015959809985988175,0.00707426267044872,0.23102678571428573,14.475534853930867,1.0,0.0065855579184769695,1.2796807115421691,0.9603239686931316,0.1790657439446367,0.218555073167525,0.3371408018507189,2,2,4
"frozenset({'15704307', '20898019'})","frozenset({'19358975', '17131869'})",0.015959809985988175,0.030620963056628276,0.00707426267044872,0.44325481798715205,14.475534853930867,1.0,0.0065855579184769695,1.7411538855867483,0.9460161621164367,0.1790657439446367,0.42566822595177356,0.3371408018507189,2,2,4
"frozenset({'20898019', '17131869'})","frozenset({'19358975', '15704307'})",0.011517036328218449,0.030791838966542497,0.00707426267044872,0.6142433234421365,19.948250707258996,1.0,0.006719631942458398,2.5124857712944246,0.9609374425865018,0.20077594568380214,0.6019877957419025,0.42199402576102385,2,2,4
"frozenset({'15704307', '17131869'})","frozenset({'19358975', '20898019'})",0.0422747001127781,0.009739926865110557,0.00707426267044872,0.1673403395311237,17.180862017614775,1.0,0.0066625101831057805,1.1892735053086,0.9833672587057883,0.15741444866920154,0.15915052716110614,0.446828064502404,2,2,4
frozenset({'19358975'}),"frozenset({'15704307', '20898019', '17131869'})",0.04302655411640067,0.009705751683127713,0.00707426267044872,0.16441620333598095,16.940079316246965,1.0,0.006656657620414279,1.1851525272157246,0.9832753492072857,0.15494011976047906,0.15622674969162229,0.44664472138630035,1,3,4
frozenset({'20898019'}),"frozenset({'19358975', '15704307', '17131869'})",0.04692252486244489,0.025665561669115888,0.00707426267044872,0.15076474872541878,5.8742041444134205,1.0,0.005869969714921017,1.147308047880192,0.8706156579388638,0.10798122065727701,0.12839450411976427,0.21319861936936718,1,3,4
frozenset({'15704307'}),"frozenset({'19358975', '20898019', '17131869'})",0.09107685998427942,0.007996992583985509,0.00707426267044872,0.0776735459662289,9.712844566315487,1.0,0.0063459216965817515,1.0755443510023102,0.9869300385151085,0.07689450222882616,0.07023824813166445,0.4811444652908068,1,3,4
frozenset({'17131869'}),"frozenset({'19358975', '20898019', '15704307'})",0.05488534226444756,0.007962817402002666,0.00707426267044872,0.12889165628891658,16.186689934205955,1.0,0.006637220711950505,1.1388218121889806,0.9927058467993749,0.12683823529411764,0.12189950236564655,0.5086518367281493,1,3,4
"frozenset({'19358975', '19351043'})",frozenset({'17131869'}),0.0068692115785516554,0.05488534226444756,0.005604729845186425,0.8159203980099502,14.865907077315786,1.0,0.005227710816610711,5.134271519049892,0.9391834388061706,0.09981740718198416,0.8052304019587472,0.4590187295155604,2,1,3
"frozenset({'19351043', '17131869'})",frozenset({'19358975'}),0.008475445131745326,0.04302655411640067,0.005604729845186425,0.6612903225806451,15.369353557611007,1.0,0.0052400606465648,2.8253501735611026,0.9429271823480307,0.12211466865227102,0.6460615716388921,0.39577621768428606,2,1,3
"frozenset({'19358975', '17131869'})",frozenset({'19351043'}),0.030620963056628276,0.051501999248145997,0.005604729845186425,0.18303571428571427,3.553953573798464,1.0,0.004027689028866449,1.161003017313745,0.7413232556439789,0.07324698526127735,0.13867579576689074,0.14593059768698455,2,1,3
frozenset({'19351043'}),"frozenset({'19358975', '17131869'})",0.051501999248145997,0.030620963056628276,0.005604729845186425,0.10882548108825481,3.553953573798464,1.0,0.004027689028866449,1.087754436838169,0.7576433719947201,0.07324698526127735,0.08067485993736732,0.14593059768698455,1,2,3
frozenset({'19358975'}),"frozenset({'19351043', '17131869'})",0.04302655411640067,0.008475445131745326,0.005604729845186425,0.13026211278792693,15.369353557611008,1.0,0.0052400606465648,1.1400268626293448,0.9769711571124711,0.12211466865227102,0.12282768697782133,0.39577621768428606,1,2,3
frozenset({'17131869'}),"frozenset({'19358975', '19351043'})",0.05488534226444756,0.0068692115785516554,0.005604729845186425,0.1021170610211706,14.865907077315788,1.0,0.005227710816610711,1.106080475870212,0.986898236547001,0.09981740718198416,0.09590665253064258,0.4590187295155604,1,2,3
"frozenset({'19358975', '19351043'})",frozenset({'15704307'}),0.0068692115785516554,0.09107685998427942,0.005297153207340829,0.7711442786069652,8.466961627136364,1.0,0.004671526986198689,3.97159893789478,0.8879936949137491,0.05717447436370343,0.7482122400480677,0.41465281472562143,2,1,3
"frozenset({'19351043', '15704307'})",frozenset({'19358975'}),0.012508116605720926,0.04302655411640067,0.005297153207340829,0.4234972677595628,9.842695434402357,1.0,0.004758972051310528,1.6599634179781864,0.9097814668237054,0.1054421768707483,0.3975770856336179,0.27330542498383226,2,1,3
"frozenset({'19358975', '15704307'})",frozenset({'19351043'}),0.030791838966542497,0.051501999248145997,0.005297153207340829,0.17203107658157601,3.34027958318082,1.0,0.003711311940036925,1.1455719821413142,0.7228827517175486,0.06879715934309809,0.12707362296798644,0.13744221380505475,2,1,3
frozenset({'19351043'}),"frozenset({'19358975', '15704307'})",0.051501999248145997,0.030791838966542497,0.005297153207340829,0.1028533510285335,3.34027958318082,1.0,0.003711311940036925,1.0803230019803407,0.7386666728655213,0.06879715934309809,0.07435091341487725,0.13744221380505475,1,2,3
frozenset({'19358975'}),"frozenset({'19351043', '15704307'})",0.04302655411640067,0.012508116605720926,0.005297153207340829,0.12311358220810167,9.842695434402357,1.0,0.004758972051310528,1.1261343126751788,0.9387949247864785,0.1054421768707483,0.11200645540720758,0.27330542498383226,1,2,3
frozenset({'15704307'}),"frozenset({'19358975', '19351043'})",0.09107685998427942,0.0068692115785516554,0.005297153207340829,0.058161350844277676,8.466961627136364,1.0,0.004671526986198689,1.0544595821287488,0.9702623241913652,0.05717447436370343,0.05164691283738503,0.41465281472562143,1,2,3
frozenset({'15704307'}),frozenset({'22554204'}),0.09107685998427942,0.039028057824407915,0.012268890331841018,0.13470919324577862,3.4515986896363646,1.0,0.008714337373909057,1.1105768542488956,0.7814513125520792,0.10411832946635732,0.09956704376274862,0.22453498191185606,1,1,2
frozenset({'22554204'}),frozenset({'15704307'}),0.039028057824407915,0.09107685998427942,0.012268890331841018,0.3143607705779335,3.4515986896363646,1.0,0.008714337373909057,1.325658015195342,0.7391258262610725,0.10411832946635732,0.24565763678300917,0.22453498191185606,1,1,2
frozenset({'22554204'}),frozenset({'17131869'}),0.039028057824407915,0.05488534226444756,0.008885547315539455,0.2276707530647986,4.148115756805151,1.0,0.006743479003930176,1.2237198856394567,0.7897490609962603,0.10450160771704178,0.18281952288660536,0.19478182734186378,1,1,2
frozenset({'17131869'}),frozenset({'22554204'}),0.05488534226444756,0.039028057824407915,0.008885547315539455,0.161892901618929,4.14811575680515,1.0,0.006743479003930176,1.1465980231307584,0.8029995966788589,0.10450160771704178,0.12785476703550913,0.19478182734186378,1,1,2
frozenset({'18659623'}),frozenset({'22554204'}),0.044154335121834525,0.039028057824407915,0.008236218857865418,0.18653250773993807,4.779446330103615,1.0,0.006512960913532174,1.1813280202577212,0.8272996080871396,0.10989512083903329,0.15349506415513808,0.1987828913480776,1,1,2
frozenset({'22554204'}),frozenset({'18659623'}),0.039028057824407915,0.044154335121834525,0.008236218857865418,0.21103327495621715,4.779446330103615,1.0,0.006512960913532174,1.211515814973213,0.8228864020267154,0.10989512083903329,0.17458774566462404,0.1987828913480776,1,1,2
frozenset({'19358975'}),frozenset({'22554204'}),0.04302655411640067,0.039028057824407915,0.007996992583985509,0.1858617950754567,4.762260933189964,1.0,0.0063177497419456075,1.1803548050722639,0.825535660761716,0.10798338717120441,0.15279711176439198,0.1953827364168877,1,1,2
frozenset({'22554204'}),frozenset({'19358975'}),0.039028057824407915,0.04302655411640067,0.007996992583985509,0.20490367775831872,4.762260933189964,1.0,0.0063177497419456075,1.2035943559461129,0.8221006996212373,0.10798338717120441,0.16915529301071938,0.1953827364168877,1,1,2
frozenset({'19351043'}),frozenset({'22554204'}),0.051501999248145997,0.039028057824407915,0.011517036328218449,0.22362309223623095,5.729803241615021,1.0,0.009507013323489194,1.2377647152637756,0.8702959169250659,0.1457612456747405,0.19209201258666217,0.2593597072389561,1,1,2
frozenset({'22554204'}),frozenset({'19351043'}),0.039028057824407915,0.051501999248145997,0.011517036328218449,0.2950963222416813,5.729803241615021,1.0,0.009507013323489194,1.345571076843003,0.8589989999053409,0.1457612456747405,0.25682112434653875,0.2593597072389561,1,1,2
frozenset({'20898019'}),frozenset({'22554204'}),0.04692252486244489,0.039028057824407915,0.01127781005433854,0.2403495994173343,6.158379709764115,1.0,0.009446515040739822,1.2650186736405447,0.8788578556650845,0.15102974828375287,0.20949783521998006,0.2646581622305586,1,1,2
