antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_len
frozenset({'19358975'}),"frozenset({'17131869', '15704307'})",0.04302655411640067,0.0422747001127781,0.025665561669115888,0.596505162827641,14.110216305173488,1.0,0.02384662699695883,2.373575103460654,0.9709040185545049,0.4303724928366763,0.5786946035362405,0.6018095741381535,1,2,3
frozenset({'15704307'}),"frozenset({'17131869', '19358975'})",0.09107685998427942,0.030620963056628276,0.025665561669115888,0.2818011257035647,9.202882521441971,1.0,0.022876700504223562,1.3497362243751752,0.9806532083656843,0.2672597864768683,0.25911449812134696,0.5599853842803538,1,2,3
frozenset({'23093367'}),frozenset({'15704307'}),0.03899388264242507,0.09107685998427942,0.025563036123167356,0.6555652936021034,7.19793473024058,1.0,0.022011595733499784,2.638883722030374,0.8960101760217859,0.24460431654676257,0.6210518896108869,0.46812035787047007,1,1,2
frozenset({'15704307'}),frozenset({'23093367'}),0.09107685998427942,0.03899388264242507,0.025563036123167356,0.2806754221388368,7.197934730240581,1.0,0.022011595733499784,1.335983986832518,0.9473532166390667,0.24460431654676257,0.25148803439560824,0.46812035787047007,1,1,2
frozenset({'23093367'}),frozenset({'19358975'}),0.03899388264242507,0.04302655411640067,0.024298554389802125,0.6231375985977212,14.482628492905418,1.0,0.022620781988079246,2.5393179110539226,0.968726154535615,0.4209591474245115,0.6061934602016971,0.5939357572019583,1,1,2
frozenset({'19358975'}),frozenset({'23093367'}),0.04302655411640067,0.03899388264242507,0.024298554389802125,0.5647339158061954,14.482628492905418,1.0,0.022620781988079246,2.207858944805085,0.9728083517442144,0.4209591474245115,0.5470725145947753,0.5939357572019583,1,1,2
frozenset({'17131869'}),frozenset({'23093367'}),0.05488534226444756,0.03899388264242507,0.024298554389802125,0.4427148194271482,11.353442884537934,1.0,0.022158361794752925,1.724442261984654,0.964878687850934,0.3492141453831041,0.42010235886407477,0.5329262090124347,1,1,2
frozenset({'23093367'}),frozenset({'17131869'}),0.03899388264242507,0.05488534226444756,0.024298554389802125,0.6231375985977212,11.353442884537934,1.0,0.022158361794752925,2.5078507545959656,0.9489231903455755,0.3492141453831041,0.6012521884855513,0.5329262090124347,1,1,2
"frozenset({'23093367', '19358975'})",frozenset({'15704307'}),0.024298554389802125,0.09107685998427942,0.01927480263832405,0.7932489451476794,8.709665059649623,1.0,0.017061766602343646,4.3962200853821605,0.907229384804561,0.20056899004267428,0.7725318613312622,0.5024406076582675,2,1,3
"frozenset({'23093367', '15704307'})",frozenset({'19358975'}),0.025563036123167356,0.04302655411640067,0.01927480263832405,0.7540106951871658,17.5243105257122,1.0,0.018174913281191085,3.8903050952224585,0.9676730758372503,0.39085239085239093,0.7429507517988593,0.6009926390947744,2,1,3
"frozenset({'19358975', '15704307'})",frozenset({'23093367'}),0.030791838966542497,0.03899388264242507,0.01927480263832405,0.6259711431742508,16.053060140597506,1.0,0.018074109283318242,2.5693368300865727,0.9674976117596454,0.381596752368065,0.6107945099723241,0.5601371929718757,2,1,3
frozenset({'23093367'}),"frozenset({'19358975', '15704307'})",0.03899388264242507,0.030791838966542497,0.01927480263832405,0.49430324276950044,16.053060140597506,1.0,0.018074109283318242,1.9165797430488303,0.9757550593706809,0.381596752368065,0.47823720686453997,0.5601371929718757,1,2,3
frozenset({'19358975'}),"frozenset({'23093367', '15704307'})",0.04302655411640067,0.025563036123167356,0.01927480263832405,0.4479745830023829,17.524310525712202,1.0,0.018174913281191085,1.765203075569687,0.9853318481304021,0.39085239085239093,0.43349294263082544,0.6009926390947744,1,2,3
frozenset({'15704307'}),"frozenset({'23093367', '19358975'})",0.09107685998427942,0.024298554389802125,0.01927480263832405,0.21163227016885555,8.709665059649623,1.0,0.017061766602343646,1.2376222525231686,0.9738832507207933,0.20056899004267428,0.19199901427008342,0.5024406076582675,1,2,3
"frozenset({'17131869', '15704307'})",frozenset({'23093367'}),0.0422747001127781,0.03899388264242507,0.020402583643757903,0.4826192400970089,12.376793676142487,1.0,0.01875412894881652,1.8574446362051875,0.9597779553395486,0.3352049410443571,0.461625945393975,0.5029222405568304,2,1,3
"frozenset({'17131869', '23093367'})",frozenset({'15704307'}),0.024298554389802125,0.09107685998427942,0.020402583643757903,0.839662447257384,9.2192731216504,1.0,0.018189547607777495,5.6688101100980495,0.9137339939628086,0.2148254767902123,0.823596137358938,0.5318387283191235,2,1,3
"frozenset({'23093367', '15704307'})",frozenset({'17131869'}),0.025563036123167356,0.05488534226444756,0.020402583643757903,0.7981283422459893,14.541739366413383,1.0,0.018999547656819427,4.6817600263986305,0.9556620592293821,0.3397837222538418,0.7864051138116034,0.5849296754816496,2,1,3
frozenset({'17131869'}),"frozenset({'23093367', '15704307'})",0.05488534226444756,0.025563036123167356,0.020402583643757903,0.3717310087173101,14.541739366413383,1.0,0.018999547656819427,1.5509868820477632,0.9853115998845552,0.3397837222538418,0.3552492212701999,0.5849296754816496,1,2,3
frozenset({'15704307'}),"frozenset({'17131869', '23093367'})",0.09107685998427942,0.024298554389802125,0.020402583643757903,0.22401500938086302,9.219273121650398,1.0,0.018189547607777495,1.2573715437868362,0.9808657515279812,0.2148254767902123,0.20469012922919202,0.5318387283191235,1,2,3
frozenset({'23093367'}),"frozenset({'17131869', '15704307'})",0.03899388264242507,0.0422747001127781,0.020402583643757903,0.523225241016652,12.376793676142487,1.0,0.01875412894881652,2.008758395535515,0.95650133074095,0.3352049410443571,0.5021800520050048,0.5029222405568304,1,2,3
"frozenset({'17131869', '19358975'})",frozenset({'23093367'}),0.030620963056628276,0.03899388264242507,0.020026656641946618,0.6540178571428571,16.772319472267434,1.0,0.01883262640211842,2.777617681136732,0.9700828245163456,0.4038594073053066,0.6399792502794147,0.5838012160385626,2,1,3
"frozenset({'17131869', '23093367'})",frozenset({'19358975'}),0.024298554389802125,0.04302655411640067,0.020026656641946618,0.8241912798874824,19.15540988148342,1.0,0.01898117357654349,5.443264960185913,0.9713990185471867,0.4234104046242774,0.8162867309759169,0.6448200243758302,2,1,3
"frozenset({'23093367', '19358975'})",frozenset({'17131869'}),0.024298554389802125,0.05488534226444756,0.020026656641946618,0.8241912798874824,15.016600897128034,1.0,0.018693022167731034,5.375812173199822,0.956652301512824,0.3385326400924321,0.8139815961232191,0.5945364867681497,2,1,3
frozenset({'17131869'}),"frozenset({'23093367', '19358975'})",0.05488534226444756,0.024298554389802125,0.020026656641946618,0.36488169364881695,15.016600897128036,1.0,0.018693022167731034,1.5362514918137038,0.9876124826682743,0.3385326400924321,0.34906491200903794,0.5945364867681497,1,2,3
frozenset({'19358975'}),"frozenset({'17131869', '23093367'})",0.04302655411640067,0.024298554389802125,0.020026656641946618,0.4654487688641779,19.15540988148342,1.0,0.01898117357654349,1.8252720951311132,0.9904093271738512,0.4234104046242774,0.45213647725865885,0.6448200243758302,1,2,3
frozenset({'23093367'}),"frozenset({'17131869', '19358975'})",0.03899388264242507,0.030620963056628276,0.020026656641946618,0.5135845749342681,16.772319472267434,1.0,0.01883262640211842,1.9929035696439406,0.9785348263657945,0.4038594073053066,0.4982195750802616,0.5838012160385626,1,2,3
"frozenset({'17131869', '19358975', '15704307'})",frozenset({'23093367'}),0.025665561669115888,0.03899388264242507,0.017395167629267627,0.6777629826897471,17.38126436151156,1.0,0.0163943677295902,2.982295843535285,0.9672929017426762,0.3680404916847434,0.6646878604724286,0.5619314475236641,3,1,4
"frozenset({'17131869', '19358975', '23093367'})",frozenset({'15704307'}),0.020026656641946618,0.09107685998427942,0.017395167629267627,0.8686006825938567,9.537007344607444,1.0,0.015571202626335816,6.917259221418344,0.9134384222615416,0.18563092633114517,0.8554340717919552,0.5297975270380165,3,1,4
"frozenset({'17131869', '15704307', '23093367'})",frozenset({'19358975'}),0.020402583643757903,0.04302655411640067,0.017395167629267627,0.8525963149078728,19.81558440867297,1.0,0.016517314760005085,6.492194854460331,0.9693111215535926,0.37787676317743135,0.8459688868837678,0.628442716627884,3,1,4
"frozenset({'23093367', '19358975', '15704307'})",frozenset({'17131869'}),0.01927480263832405,0.05488534226444756,0.017395167629267627,0.9024822695035462,16.443047128233665,1.0,0.016337263489383535,9.691721217506398,0.9576423895955664,0.3064419024683926,0.896819153424092,0.6097093788364556,3,1,4
"frozenset({'17131869', '19358975'})","frozenset({'23093367', '15704307'})",0.030620963056628276,0.025563036123167356,0.017395167629267627,0.5680803571428572,22.222726377482815,1.0,0.016612402844524865,2.2560607742471372,0.9851678079428389,0.4484581497797357,0.5567495293500209,0.6242808202826586,2,2,4
"frozenset({'17131869', '15704307'})","frozenset({'23093367', '19358975'})",0.0422747001127781,0.024298554389802125,0.017395167629267627,0.4114793856103477,16.934315474464675,1.0,0.016367953529264713,1.6578883079942512,0.9824824582016985,0.35371785962473945,0.39682305787546,0.5636862469542596,2,2,4
"frozenset({'17131869', '23093367'})","frozenset({'19358975', '15704307'})",0.024298554389802125,0.030791838966542497,0.017395167629267627,0.7158931082981717,23.249443109781133,1.0,0.016646970455377066,3.4114208044296457,0.9808207432588194,0.46146872166817776,0.7068670042987588,0.6404104831168994,2,2,4
"frozenset({'19358975', '15704307'})","frozenset({'17131869', '23093367'})",0.030791838966542497,0.024298554389802125,0.017395167629267627,0.5649278579356272,23.249443109781136,1.0,0.016646970455377066,2.24261990432344,0.9873918272228241,0.46146872166817776,0.5540929615080346,0.6404104831168994,2,2,4
"frozenset({'23093367', '19358975'})","frozenset({'17131869', '15704307'})",0.024298554389802125,0.0422747001127781,0.017395167629267627,0.7158931082981717,16.934315474464675,1.0,0.016367953529264713,3.3710034070287866,0.9643813803378073,0.35371785962473945,0.7033524208504425,0.5636862469542596,2,2,4
"frozenset({'23093367', '15704307'})","frozenset({'17131869', '19358975'})",0.025563036123167356,0.030620963056628276,0.017395167629267627,0.68048128342246,22.222726377482815,1.0,0.016612402844524865,3.033872467086369,0.9800541813312742,0.4484581497797357,0.6703882543354345,0.6242808202826586,2,2,4
frozenset({'17131869'}),"frozenset({'23093367', '19358975', '15704307'})",0.05488534226444756,0.01927480263832405,0.017395167629267627,0.3169364881693649,16.443047128233665,1.0,0.016337263489383535,1.4357745368850061,0.9937249558569506,0.3064419024683926,0.3035118158805376,0.6097093788364556,1,3,4
frozenset({'19358975'}),"frozenset({'17131869', '15704307', '23093367'})",0.04302655411640067,0.020402583643757903,0.017395167629267627,0.4042891183478952,19.81558440867297,1.0,0.016517314760005085,1.6444175295900116,0.9922267690954996,0.37787676317743135,0.3918819387377115,0.628442716627884,1,3,4
frozenset({'15704307'}),"frozenset({'17131869', '19358975', '23093367'})",0.09107685998427942,0.020026656641946618,0.017395167629267627,0.19099437148217638,9.537007344607446,1.0,0.015571202626335816,1.2113306864792266,0.984841583634746,0.18563092633114517,0.17446159734751396,0.5297975270380165,1,3,4
frozenset({'23093367'}),"frozenset({'17131869', '19358975', '15704307'})",0.03899388264242507,0.025665561669115888,0.017395167629267627,0.44609991235758106,17.38126436151156,1.0,0.0163943677295902,1.759043661606865,0.9807084149603021,0.3680404916847434,0.43150927869151806,0.5619314475236641,1,3,4
frozenset({'23017947'}),frozenset({'20898019'}),0.021940466832985887,0.04692252486244489,0.015788934076073954,0.7196261682242989,15.33647582549979,1.0,0.014759431975609525,3.399309661323945,0.9557659224663662,0.29748873148744365,0.7058226229349975,0.5280578037042835,1,1,2
frozenset({'20898019'}),frozenset({'23017947'}),0.04692252486244489,0.021940466832985887,0.015788934076073954,0.336489439184268,15.33647582549979,1.0,0.014759431975609525,1.4740677706238312,0.9808184500525292,0.29748873148744365,0.3216051392421421,0.5280578037042835,1,1,2
frozenset({'15704307'}),frozenset({'20898019'}),0.09107685998427942,0.04692252486244489,0.015959809985988175,0.175234521575985,3.734550135349524,1.0,0.011686253758982412,1.1555739177623223,0.8056018148307147,0.13077569308316997,0.13462913567967932,0.25768281067874266,1,1,2
frozenset({'20898019'}),frozenset({'15704307'}),0.04692252486244489,0.09107685998427942,0.015959809985988175,0.34013109978150036,3.734550135349524,1.0,0.011686253758982412,1.3774298799575986,0.7682797571442085,0.13077569308316997,0.2740102312643436,0.25768281067874266,1,1,2
frozenset({'23093367'}),frozenset({'25451555'}),0.03899388264242507,0.032466422883701856,0.02019753255186084,0.5179666958808063,15.953919461229763,1.0,0.018931540668114425,2.0071923845267206,0.9753522491232884,0.3940000000000001,0.5017916530030121,0.5700359795193506,1,1,2
frozenset({'25451555'}),frozenset({'23093367'}),0.032466422883701856,0.03899388264242507,0.02019753255186084,0.6221052631578947,15.953919461229761,1.0,0.018931540668114425,2.5430523996927468,0.9687720407384717,0.3940000000000001,0.6067717676124879,0.5700359795193506,1,1,2
frozenset({'25451555'}),frozenset({'15704307'}),0.032466422883701856,0.09107685998427942,0.01978743036806671,0.6094736842105263,6.691860965735163,1.0,0.016830490516897393,2.3274312210645136,0.8791061701851061,0.1907114624505929,0.5703417609296214,0.4133672361015108,1,1,2
frozenset({'15704307'}),frozenset({'25451555'}),0.09107685998427942,0.032466422883701856,0.01978743036806671,0.21726078799249532,6.691860965735164,1.0,0.016830490516897393,1.236086760793353,0.9357939082610368,0.1907114624505929,0.19099529926348083,0.4133672361015108,1,1,2
frozenset({'17131869'}),frozenset({'25451555'}),0.05488534226444756,0.032466422883701856,0.018215371996855884,0.3318804483188045,10.222267156059512,1.0,0.016433441264781613,1.4481443847612068,0.9545660261130934,0.26347009391992093,0.3094611210574172,0.4464665399488759,1,1,2
frozenset({'25451555'}),frozenset({'17131869'}),0.032466422883701856,0.05488534226444756,0.018215371996855884,0.5610526315789474,10.222267156059514,1.0,0.016433441264781613,2.1531389085102512,0.9324475805219736,0.26347009391992093,0.5355617809666092,0.4464665399488759,1,1,2
frozenset({'25451555'}),frozenset({'19358975'}),0.032466422883701856,0.04302655411640067,0.01777109463107891,0.5473684210526315,12.721642071819739,1.0,0.016374176329907363,2.114243659510277,0.95231195811359,0.30787448194197753,0.5270176190422488,0.4801973161657121,1,1,2
frozenset({'19358975'}),frozenset({'25451555'}),0.04302655411640067,0.032466422883701856,0.01777109463107891,0.4130262112787927,12.721642071819739,1.0,0.016374176329907363,1.6483420481588895,0.9628206501733394,0.30787448194197753,0.3933298000151444,0.4801973161657121,1,1,2
"frozenset({'23093367', '25451555'})",frozenset({'15704307'}),0.02019753255186084,0.09107685998427942,0.015310481528314138,0.7580372250423012,8.323049621749634,1.0,0.013470953684060382,3.756458571673363,0.8979888914494991,0.15954415954415954,0.7337918198963294,0.46307114535417127,2,1,3
"frozenset({'23093367', '15704307'})",frozenset({'25451555'}),0.025563036123167356,0.032466422883701856,0.015310481528314138,0.5989304812834224,18.447689276667603,1.0,0.01448054118734804,2.4123837189433033,0.9706042607131584,0.3584,0.5854722479896233,0.5352547143259218,2,1,3
"frozenset({'25451555', '15704307'})",frozenset({'23093367'}),0.01978743036806671,0.03899388264242507,0.015310481528314138,0.773747841105354,19.842800682369642,1.0,0.014538892790746587,4.24750032022928,0.9687734249703648,0.3522012578616352,0.7645674103337042,0.583192938957585,2,1,3
frozenset({'23093367'}),"frozenset({'25451555', '15704307'})",0.03899388264242507,0.01978743036806671,0.015310481528314138,0.39263803680981596,19.842800682369646,1.0,0.014538892790746587,1.6138853419192436,0.9881351129089617,0.3522012578616352,0.38037729569388556,0.583192938957585,1,2,3
frozenset({'25451555'}),"frozenset({'23093367', '15704307'})",0.032466422883701856,0.025563036123167356,0.015310481528314138,0.47157894736842104,18.447689276667603,1.0,0.01448054118734804,1.844054015304763,0.9775295569112459,0.3584,0.45771653557841574,0.5352547143259218,1,2,3
frozenset({'15704307'}),"frozenset({'23093367', '25451555'})",0.09107685998427942,0.02019753255186084,0.015310481528314138,0.16810506566604128,8.323049621749634,1.0,0.013470953684060382,1.1777959295215565,0.9680155481221665,0.15954415954415954,0.15095648156449368,0.46307114535417127,1,2,3
"frozenset({'17131869', '25451555'})",frozenset({'15704307'}),0.018215371996855884,0.09107685998427942,0.01541300707426267,0.8461538461538461,9.290546976475682,1.0,0.013754008189343463,5.908000410102184,0.9089200273410799,0.16417910447761194,0.8307379941460254,0.5076923076923077,2,1,3
"frozenset({'17131869', '15704307'})",frozenset({'25451555'}),0.0422747001127781,0.032466422883701856,0.01541300707426267,0.3645917542441391,11.229809811513425,1.0,0.014040498783119538,1.5226959731461334,0.9511613580504009,0.25979262672811065,0.34327008303972845,0.4196642981747011,2,1,3
"frozenset({'25451555', '15704307'})",frozenset({'17131869'}),0.01978743036806671,0.05488534226444756,0.01541300707426267,0.7789291882556131,14.191934606193957,1.0,0.014326967185977405,4.275167084600662,0.9483019009117641,0.26009227220299885,0.7660910134712527,0.5298755530319161,2,1,3
frozenset({'17131869'}),"frozenset({'25451555', '15704307'})",0.05488534226444756,0.01978743036806671,0.01541300707426267,0.2808219178082192,14.191934606193957,1.0,0.014326967185977405,1.3629622396786882,0.9835181747225175,0.26009227220299885,0.2663039584752214,0.5298755530319161,1,2,3
frozenset({'25451555'}),"frozenset({'17131869', '15704307'})",0.032466422883701856,0.0422747001127781,0.01541300707426267,0.4747368421052631,11.229809811513423,1.0,0.014040498783119538,1.8233247192241697,0.9415190525945546,0.25979262672811065,0.4515513394534008,0.4196642981747011,1,2,3
frozenset({'15704307'}),"frozenset({'17131869', '25451555'})",0.09107685998427942,0.018215371996855884,0.01541300707426267,0.1692307692307692,9.290546976475682,1.0,0.013754008189343463,1.1817777929667475,0.9817812658089391,0.16417910447761194,0.15381723539618275,0.5076923076923077,1,2,3
"frozenset({'17131869', '25451555'})",frozenset({'23093367'}),0.018215371996855884,0.03899388264242507,0.015173780800382761,0.8330206378986866,21.362854413280868,1.0,0.014463492722449248,5.755238882602105,0.9708746183526886,0.36097560975609755,0.8262452662003368,0.611076488975636,2,1,3
"frozenset({'17131869', '23093367'})",frozenset({'25451555'}),0.024298554389802125,0.032466422883701856,0.015173780800382761,0.6244725738396625,19.234412613813014,1.0,0.014384893658100816,2.5764658177141877,0.971618781653808,0.3648315529991783,0.611871427470678,0.545920497446147,2,1,3
"frozenset({'23093367', '25451555'})",frozenset({'17131869'}),0.02019753255186084,0.05488534226444756,0.015173780800382761,0.7512690355329948,13.687972134950787,1.0,0.014065232313376558,3.79974668518171,0.9460510562882379,0.2532800912721049,0.7368245615162163,0.5138661491488137,2,1,3
frozenset({'17131869'}),"frozenset({'23093367', '25451555'})",0.05488534226444756,0.02019753255186084,0.015173780800382761,0.2764632627646326,13.687972134950787,1.0,0.014065232313376558,1.354184821619373,0.9807732339100987,0.2532800912721049,0.26154836176337337,0.5138661491488137,1,2,3
frozenset({'25451555'}),"frozenset({'17131869', '23093367'})",0.032466422883701856,0.024298554389802125,0.015173780800382761,0.46736842105263154,19.234412613813014,1.0,0.014384893658100816,1.831850540177249,0.9798211372334504,0.3648315529991783,0.4541039358466218,0.545920497446147,1,2,3
frozenset({'23093367'}),"frozenset({'17131869', '25451555'})",0.03899388264242507,0.018215371996855884,0.015173780800382761,0.3891323400525854,21.362854413280864,1.0,0.014463492722449248,1.6071969304900824,0.9918665019927467,0.36097560975609755,0.3777987121372424,0.611076488975636,1,2,3
"frozenset({'23093367', '25451555'})",frozenset({'19358975'}),0.02019753255186084,0.04302655411640067,0.015207955982365606,0.7529610829103215,17.499916002413755,1.0,0.014338925755005201,3.8737760720356658,0.9622928089103827,0.3167259786476868,0.7418539478265451,0.5532081030119519,2,1,3
"frozenset({'19358975', '25451555'})",frozenset({'23093367'}),0.01777109463107891,0.03899388264242507,0.015207955982365606,0.8557692307692308,21.94624317400391,1.0,0.014514992003893884,6.662975747012522,0.9717023287016278,0.3659539473684211,0.8499169083050663,0.6228889975055619,2,1,3
"frozenset({'23093367', '19358975'})",frozenset({'25451555'}),0.024298554389802125,0.032466422883701856,0.015207955982365606,0.6258790436005626,19.277733362943223,1.0,0.01441906884008366,2.586151779434917,0.9717385229933687,0.3659539473684211,0.6133250925363308,0.5471500481160707,2,1,3
frozenset({'25451555'}),"frozenset({'23093367', '19358975'})",0.032466422883701856,0.024298554389802125,0.015207955982365606,0.4684210526315789,19.277733362943223,1.0,0.01441906884008366,1.8354779669894807,0.9799418894232161,0.3659539473684211,0.4551827818232095,0.5471500481160707,1,2,3
frozenset({'23093367'}),"frozenset({'19358975', '25451555'})",0.03899388264242507,0.01777109463107891,0.015207955982365606,0.39000876424189307,21.94624317400391,1.0,0.014514992003893884,1.6102344554970385,0.993161331053111,0.3659539473684211,0.37897242442789164,0.6228889975055619,1,2,3
frozenset({'19358975'}),"frozenset({'23093367', '25451555'})",0.04302655411640067,0.02019753255186084,0.015207955982365606,0.35345512311358224,17.499916002413755,1.0,0.014338925755005201,1.5154438655002547,0.9852487262145802,0.3167259786476868,0.3401273232447342,0.5532081030119519,1,2,3
"frozenset({'17131869', '25451555'})",frozenset({'19358975'}),0.018215371996855884,0.04302655411640067,0.015139605618399919,0.8311444652908068,19.317012072179743,1.0,0.014355860929426829,5.667409407288428,0.965825021545587,0.32839140103780584,0.8235525390641488,0.5915055130266583,2,1,3
"frozenset({'19358975', '25451555'})",frozenset({'17131869'}),0.01777109463107891,0.05488534226444756,0.015139605618399919,0.851923076923077,15.521868713478304,1.0,0.014164233007159266,6.38259249379854,0.9525017665751957,0.26322043969102793,0.8433238529685828,0.5638818373407415,2,1,3
"frozenset({'17131869', '19358975'})",frozenset({'25451555'}),0.030620963056628276,0.032466422883701856,0.015139605618399919,0.4944196428571429,15.228645441729324,1.0,0.014145452482697213,1.9137087971218614,0.9638482391940916,0.315751960085531,0.47745445832513367,0.48036771616541357,2,1,3
frozenset({'25451555'}),"frozenset({'17131869', '19358975'})",0.032466422883701856,0.030620963056628276,0.015139605618399919,0.46631578947368424,15.228645441729325,1.0,0.014145452482697213,1.8163907003869884,0.9656866696598638,0.315751960085531,0.4494576525926133,0.48036771616541357,1,2,3
frozenset({'17131869'}),"frozenset({'19358975', '25451555'})",0.05488534226444756,0.01777109463107891,0.015139605618399919,0.27584059775840597,15.521868713478304,1.0,0.014164233007159266,1.3563711281362745,0.9899061028073656,0.26322043969102793,0.26273865665803964,0.5638818373407415,1,2,3
frozenset({'19358975'}),"frozenset({'17131869', '25451555'})",0.04302655411640067,0.018215371996855884,0.015139605618399919,0.35186656076250994,19.317012072179743,1.0,0.014355860929426829,1.514787802274459,0.9908656959846305,0.32839140103780584,0.33984152862962275,0.5915055130266583,1,2,3
frozenset({'28862528'}),frozenset({'25451555'}),0.026485766036704144,0.032466422883701856,0.015925634804005332,0.6012903225806452,18.520374872665535,1.0,0.015065736723458907,2.4266618843531753,0.9717427640834938,0.3701350277998411,0.5879112757950005,0.5459083191850594,1,1,2
frozenset({'25451555'}),frozenset({'28862528'}),0.032466422883701856,0.026485766036704144,0.015925634804005332,0.4905263157894737,18.520374872665535,1.0,0.015065736723458907,1.910823393109775,0.977749439358638,0.3701350277998411,0.4766653979609559,0.5459083191850594,1,1,2
frozenset({'28862528'}),frozenset({'15704307'}),0.026485766036704144,0.09107685998427942,0.015344656710296983,0.5793548387096774,6.3611639532772495,1.0,0.012932416305395697,2.160783538380931,0.865725467924149,0.15011701771982613,0.5372049156070037,0.37391756944864735,1,1,2
frozenset({'15704307'}),frozenset({'28862528'}),0.09107685998427942,0.026485766036704144,0.015344656710296983,0.16848030018761725,6.36116395327725,1.0,0.012932416305395697,1.1707650873249926,0.9272467919719998,0.15011701771982613,0.14585768671592603,0.37391756944864735,1,1,2
