antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_len
frozenset({'15704307'}),"frozenset({'19358975', '17131869'})",0.09107685998427942,0.030620963056628276,0.025665561669115888,0.2818011257035647,9.202882521441971,1.0,0.022876700504223562,1.3497362243751752,0.9806532083656843,0.2672597864768683,0.25911449812134696,0.5599853842803538,1,2,3
frozenset({'17131869'}),"frozenset({'19358975', '15704307'})",0.05488534226444756,0.030791838966542497,0.025665561669115888,0.4676214196762142,15.186537581737738,1.0,0.023975541048485448,1.8205243352277576,0.9884009291775372,0.42767653758542146,0.4507076996172674,0.6505698663308929,1,2,3
frozenset({'15704307'}),frozenset({'23093367'}),0.09107685998427942,0.03899388264242507,0.025563036123167356,0.2806754221388368,7.197934730240581,1.0,0.022011595733499784,1.335983986832518,0.9473532166390667,0.24460431654676257,0.25148803439560824,0.46812035787047007,1,1,2
frozenset({'23093367'}),frozenset({'15704307'}),0.03899388264242507,0.09107685998427942,0.025563036123167356,0.6555652936021034,7.19793473024058,1.0,0.022011595733499784,2.638883722030374,0.8960101760217859,0.24460431654676257,0.6210518896108869,0.46812035787047007,1,1,2
frozenset({'19358975'}),frozenset({'23093367'}),0.04302655411640067,0.03899388264242507,0.024298554389802125,0.5647339158061954,14.482628492905418,1.0,0.022620781988079246,2.207858944805085,0.9728083517442144,0.4209591474245115,0.5470725145947753,0.5939357572019583,1,1,2
frozenset({'23093367'}),frozenset({'19358975'}),0.03899388264242507,0.04302655411640067,0.024298554389802125,0.6231375985977212,14.482628492905418,1.0,0.022620781988079246,2.5393179110539226,0.968726154535615,0.4209591474245115,0.6061934602016971,0.5939357572019583,1,1,2
frozenset({'23093367'}),frozenset({'17131869'}),0.03899388264242507,0.05488534226444756,0.024298554389802125,0.6231375985977212,11.353442884537934,1.0,0.022158361794752925,2.5078507545959656,0.9489231903455755,0.3492141453831041,0.6012521884855513,0.5329262090124347,1,1,2
frozenset({'17131869'}),frozenset({'23093367'}),0.05488534226444756,0.03899388264242507,0.024298554389802125,0.4427148194271482,11.353442884537934,1.0,0.022158361794752925,1.724442261984654,0.964878687850934,0.3492141453831041,0.42010235886407477,0.5329262090124347,1,1,2
"frozenset({'15704307', '23093367'})",frozenset({'17131869'}),0.025563036123167356,0.05488534226444756,0.020402583643757903,0.7981283422459893,14.541739366413383,1.0,0.018999547656819427,4.6817600263986305,0.9556620592293821,0.3397837222538418,0.7864051138116034,0.5849296754816496,2,1,3
"frozenset({'15704307', '17131869'})",frozenset({'23093367'}),0.0422747001127781,0.03899388264242507,0.020402583643757903,0.4826192400970089,12.376793676142487,1.0,0.01875412894881652,1.8574446362051875,0.9597779553395486,0.3352049410443571,0.461625945393975,0.5029222405568304,2,1,3
"frozenset({'23093367', '17131869'})",frozenset({'15704307'}),0.024298554389802125,0.09107685998427942,0.020402583643757903,0.839662447257384,9.2192731216504,1.0,0.018189547607777495,5.6688101100980495,0.9137339939628086,0.2148254767902123,0.823596137358938,0.5318387283191235,2,1,3
frozenset({'15704307'}),"frozenset({'23093367', '17131869'})",0.09107685998427942,0.024298554389802125,0.020402583643757903,0.22401500938086302,9.219273121650398,1.0,0.018189547607777495,1.2573715437868362,0.9808657515279812,0.2148254767902123,0.20469012922919202,0.5318387283191235,1,2,3
frozenset({'23093367'}),"frozenset({'15704307', '17131869'})",0.03899388264242507,0.0422747001127781,0.020402583643757903,0.523225241016652,12.376793676142487,1.0,0.01875412894881652,2.008758395535515,0.95650133074095,0.3352049410443571,0.5021800520050048,0.5029222405568304,1,2,3
frozenset({'17131869'}),"frozenset({'15704307', '23093367'})",0.05488534226444756,0.025563036123167356,0.020402583643757903,0.3717310087173101,14.541739366413383,1.0,0.018999547656819427,1.5509868820477632,0.9853115998845552,0.3397837222538418,0.3552492212701999,0.5849296754816496,1,2,3
"frozenset({'19358975', '23093367'})",frozenset({'17131869'}),0.024298554389802125,0.05488534226444756,0.020026656641946618,0.8241912798874824,15.016600897128034,1.0,0.018693022167731034,5.375812173199822,0.956652301512824,0.3385326400924321,0.8139815961232191,0.5945364867681497,2,1,3
"frozenset({'19358975', '17131869'})",frozenset({'23093367'}),0.030620963056628276,0.03899388264242507,0.020026656641946618,0.6540178571428571,16.772319472267434,1.0,0.01883262640211842,2.777617681136732,0.9700828245163456,0.4038594073053066,0.6399792502794147,0.5838012160385626,2,1,3
"frozenset({'23093367', '17131869'})",frozenset({'19358975'}),0.024298554389802125,0.04302655411640067,0.020026656641946618,0.8241912798874824,19.15540988148342,1.0,0.01898117357654349,5.443264960185913,0.9713990185471867,0.4234104046242774,0.8162867309759169,0.6448200243758302,2,1,3
frozenset({'19358975'}),"frozenset({'23093367', '17131869'})",0.04302655411640067,0.024298554389802125,0.020026656641946618,0.4654487688641779,19.15540988148342,1.0,0.01898117357654349,1.8252720951311132,0.9904093271738512,0.4234104046242774,0.45213647725865885,0.6448200243758302,1,2,3
frozenset({'23093367'}),"frozenset({'19358975', '17131869'})",0.03899388264242507,0.030620963056628276,0.020026656641946618,0.5135845749342681,16.772319472267434,1.0,0.01883262640211842,1.9929035696439406,0.9785348263657945,0.4038594073053066,0.4982195750802616,0.5838012160385626,1,2,3
frozenset({'17131869'}),"frozenset({'19358975', '23093367'})",0.05488534226444756,0.024298554389802125,0.020026656641946618,0.36488169364881695,15.016600897128036,1.0,0.018693022167731034,1.5362514918137038,0.9876124826682743,0.3385326400924321,0.34906491200903794,0.5945364867681497,1,2,3
frozenset({'25451555'}),frozenset({'23093367'}),0.032466422883701856,0.03899388264242507,0.02019753255186084,0.6221052631578947,15.953919461229761,1.0,0.018931540668114425,2.5430523996927468,0.9687720407384717,0.3940000000000001,0.6067717676124879,0.5700359795193506,1,1,2
frozenset({'23093367'}),frozenset({'25451555'}),0.03899388264242507,0.032466422883701856,0.02019753255186084,0.5179666958808063,15.953919461229763,1.0,0.018931540668114425,2.0071923845267206,0.9753522491232884,0.3940000000000001,0.5017916530030121,0.5700359795193506,1,1,2
